young,hair_short,skin_dark,has_facial_hair,has_accessories,job_type_higher_ed,face_positive,main_hobby_Arts,main_hobby_Music,main_hobby_Sport,main_hobby_Travel,playerID
97.39854318418314,96.57064471879286,99.17355371900827,99.17355371900827,81.63265306122449,27.434842249657066,93.75,88.88888888888889,100.0,85.9375,98.4375,01J1MW8P5Z71SQP6SXJE5TA95J
99.48979591836735,83.04498269896195,97.02734839476813,82.63888888888889,98.76543209876543,84.68809073724007,84.68809073724007,98.4375,91.34948096885813,94.33106575963718,98.4375,01J1TJNCATR75750Z353DBMTGV
98.22222222222223,28.402366863905325,98.76543209876543,48.97959183673469,99.86282578875172,100.0,99.83999999999999,93.75,57.46691871455576,23.4375,93.07479224376732,01J1TJPGMP6RF3APWFBDEKB1Y6
99.17355371900827,99.30555555555556,84.68809073724007,43.75,99.55555555555556,100.0,98.76543209876543,100.0,72.56235827664399,51.0,96.88581314878893,01J1TJQ83FHTE6V5ZG58EG8BKX
99.609375,99.83999999999999,86.77685950413223,79.33884297520662,99.7229916897507,92.56198347107438,98.56,100.0,47.107438016528924,48.97959183673469,85.9375,01J1TKZ7TJFV7JRS3HH58VS3X9
97.95918367346938,83.04498269896195,99.48979591836735,96.0,97.95918367346938,91.83673469387756,99.89594172736732,0.0,96.0,0.0,86.42659279778393,01J1PZ25ZGSNZE5BBKB8RYYGN5
55.55555555555556,75.0,90.73724007561437,93.75,96.57064471879286,96.0,100.0,51.0,34.467120181405896,96.88581314878893,91.0,01J1PZDJE0YJWR9RH12EC3F8JE
96.69421487603306,64.0,97.22222222222221,88.88888888888889,98.92984542211653,95.27410207939508,97.02734839476813,99.77324263038548,57.46691871455576,100.0,23.4375,01J1Q0F027EEWFSFYMG0G1T7SH
69.1358024691358,55.55555555555556,91.83673469387756,98.29867674858222,90.53254437869822,99.40828402366864,99.89594172736732,39.50617283950617,99.77324263038548,0.0,99.55555555555556,01J1Q18EBJC9W6MZP78XVMYKNG
98.29867674858222,99.40828402366864,91.34948096885813,0.0,100.0,100.0,84.68809073724007,88.88888888888889,46.22222222222223,68.05293005671078,96.0,01J1Q1Q0EBAHVYBX1BJ8WBSGCS
100.0,0.0,95.40816326530613,96.69421487603306,99.48979591836735,96.69421487603306,96.57064471879286,82.63888888888889,99.65397923875432,75.0,99.65397923875432,01J1Q1Q7P2XR7SK53AXSEE8RJE
93.75,93.07479224376732,77.5623268698061,81.63265306122449,99.0,98.29867674858222,99.609375,99.7229916897507,100.0,99.65397923875432,99.0,01J1PZ8C4ZQ29F4BC0JVA67XNK
87.04,0.0,99.89594172736732,86.42659279778393,87.04,90.53254437869822,100.0,88.88888888888889,98.29867674858222,94.33106575963718,91.83673469387756,01J1Q02H52CE72HRRSE14WJ1QW
91.0,81.63265306122449,99.55555555555556,97.95918367346938,98.56,90.73724007561437,97.22222222222221,39.50617283950617,60.9375,84.0,47.107438016528924,01J1Q0FJ7PVSQ7BPCRTFG8ERFQ
84.68809073724007,81.63265306122449,92.56198347107438,98.29867674858222,99.609375,99.8109640831758,99.88109393579072,98.29867674858222,43.75,22.14532871972319,100.0,01J1Q0YTWKD3ZWDCKYR2KKE2V6
99.77324263038548,48.97959183673469,97.39854318418314,97.63313609467455,93.07479224376732,99.77324263038548,100.0,0.0,99.0,64.0,86.42659279778393,01J1Q1VGGGNCWQATCAHV9TGTT8
92.88888888888889,99.8109640831758,97.22222222222221,97.39854318418314,97.95918367346938,88.88888888888889,99.17355371900827,95.06172839506173,24.888888888888882,84.0,81.63265306122449,01J1Q20AFBP1VJCFGH9A1EWDQV
78.69822485207101,69.1358024691358,96.0,84.0,99.609375,35.999999999999986,99.7229916897507,75.0,100.0,91.0,95.06172839506173,01J1PZCTHQP71S434SW06PWCCY
99.30555555555556,99.30555555555556,98.29867674858222,95.40816326530613,99.88109393579072,53.759999999999984,97.63313609467455,60.9375,98.76543209876543,91.34948096885813,92.16,01J1PZCBVB625VHEMVH56A888Z
99.7229916897507,97.22222222222221,98.76543209876543,81.63265306122449,100.0,99.0,98.56,99.7229916897507,19.944598337950136,80.24691358024691,75.0,01J1PZYJRE4B1097RERSTSZK5R
93.07479224376732,100.0,72.56235827664399,81.63265306122449,98.92984542211653,33.05785123966941,98.56,99.77324263038548,53.18559556786704,88.88888888888889,84.0,01J1Q12BT034S3ZZDH7SYSE254
70.24793388429754,88.88888888888889,100.0,39.50617283950617,90.36860879904876,99.17355371900827,88.88888888888889,93.75,26.530612244897966,97.50692520775624,81.63265306122449,01J1Q1A8S8G25PS4DTFM46W2BF
52.734375,64.0,99.83999999999999,93.75,83.40192043895748,99.89594172736732,95.27410207939508,94.33106575963718,96.88581314878893,72.56235827664399,97.50692520775624,01J1Q1F6GS9M6QCT06XWSPMJ8T
47.107438016528924,96.69421487603306,97.02734839476813,97.22222222222221,98.29867674858222,91.0,93.75,96.69421487603306,80.24691358024691,88.88888888888889,96.0,01J1PZSN7JT669G2062Y6EN9MJ
98.29867674858222,81.63265306122449,97.50692520775624,96.0,94.17360285374554,92.16,97.50692520775624,72.56235827664399,98.76543209876543,93.75,41.52249134948097,01J1PZYWFJQCYHBATS2BZKF495
86.77685950413223,93.75,99.17355371900827,97.95918367346938,100.0,18.14058956916099,83.04498269896195,91.0,93.75,93.75,93.75,01J1TDBY653Z3D894JJEWZCKWG
96.69421487603306,81.63265306122449,99.06347554630594,92.56198347107438,99.83999999999999,92.16,72.56235827664399,84.0,100.0,22.14532871972319,88.88888888888889,01J1TA3CD9XAEMNW72J38Z4F7B
97.02734839476813,75.0,99.77324263038548,98.76543209876543,84.0,91.83673469387756,99.77324263038548,70.24793388429754,85.9375,26.530612244897966,91.0,01J1TAADB62E5F9J5EG3TTP5QV
99.83999999999999,82.63888888888889,97.22222222222221,0.0,99.17355371900827,99.17355371900827,97.22222222222221,91.34948096885813,43.75,99.30555555555556,0.0,01J1TBT48VZKFKFDS6GK9SHEMD
98.56,99.86282578875172,99.30555555555556,100.0,99.83999999999999,93.75,99.55555555555556,71.97231833910034,71.00591715976333,75.0,93.75,01J1TBVGS6P0FS7Q5RWZCV73T5
91.57127991675338,99.48979591836735,47.107438016528924,75.0,99.40828402366864,98.56,99.40828402366864,94.33106575963718,98.4375,88.88888888888889,99.77324263038548,01J1TCJGX1P3HEKZGP89M3E2BK
20.98765432098766,97.95918367346938,98.29867674858222,64.0,93.27846364883402,94.67455621301775,83.40192043895748,98.76543209876543,99.55555555555556,88.88888888888889,88.88888888888889,01J1TD3ASDEC13XM355PBT5FS6
72.56235827664399,100.0,69.1358024691358,81.63265306122449,97.39854318418314,100.0,95.27410207939508,84.0,97.22222222222221,96.0,93.07479224376732,01J1TD827ZXHNJPMB6JMZ6N261
59.50413223140496,80.64,97.63313609467455,99.83999999999999,99.7229916897507,98.76543209876543,98.76543209876543,28.402366863905325,85.9375,96.0,14.792899408284011,01J1TBJYBDAYYCC0XBJHYZAMBF
99.17355371900827,90.53254437869822,99.609375,98.29867674858222,93.27846364883402,98.76543209876543,96.0,99.65397923875432,66.4819944598338,46.22222222222223,0.0,01J1TC6DB5DA2JF5HX4N3SNCA4
48.97959183673469,95.27410207939508,98.29867674858222,96.484375,93.75,52.071005917159766,99.40828402366864,96.0,96.0,98.56,98.76543209876543,01J1TC7SDD58JZHWXGEKD448GB
80.24691358024691,81.63265306122449,85.61236623067776,79.33884297520662,98.4375,100.0,96.57064471879286,64.0,96.0,70.24793388429754,95.06172839506173,01J1TDJDB6GQBQ4GN19A3M5TX2
99.88109393579072,100.0,97.50692520775624,59.50413223140496,96.0,82.63888888888889,100.0,96.0,96.69421487603306,98.76543209876543,98.76543209876543,01J1TAK73B5GS3A5A9MW01SY76
96.0,99.83999999999999,97.95918367346938,96.88581314878893,99.86282578875172,97.22222222222221,92.16,30.555555555555546,85.9375,81.63265306122449,85.20710059171599,01J1TAVXE0MW7BHQDK41SV837G
97.63313609467455,96.0,81.63265306122449,75.0,99.83999999999999,98.56,97.22222222222221,99.77324263038548,86.42659279778393,99.0,96.69421487603306,01J1TAX4QFS8TY0YF4E5VW2HD4
91.57127991675338,79.33884297520662,93.27846364883402,97.95918367346938,99.77324263038548,96.0,99.30555555555556,18.14058956916099,99.7229916897507,37.67313019390581,95.27410207939508,01J1TCPHM868V9E4AD8TT7PTFG
92.56198347107438,96.0,99.40828402366864,90.53254437869822,93.07479224376732,94.67455621301775,99.30555555555556,19.944598337950136,95.27410207939508,78.22222222222221,88.88888888888889,01J1TDQP5ZANE8TA9ZN9G7WV71
96.0,99.86282578875172,97.95918367346938,75.0,93.27846364883402,88.88888888888889,81.63265306122449,93.07479224376732,83.04498269896195,94.67455621301775,71.97231833910034,01J1TERHK8MMBZERDWSTBX3HJ4
97.22222222222221,75.0,97.63313609467455,100.0,98.76543209876543,100.0,82.63888888888889,20.98765432098766,97.95918367346938,71.97231833910034,60.9375,01J1TFB494XR9MSBF9VA06F8PE
99.65397923875432,81.63265306122449,0.0,81.63265306122449,97.95918367346938,82.63888888888889,94.33106575963718,95.27410207939508,98.76543209876543,99.7229916897507,55.55555555555556,01J1TFAGNYN8RSNWPFYRH4WQ86
99.83999999999999,81.63265306122449,90.73724007561437,88.88888888888889,77.12665406427222,79.90487514863258,97.63313609467455,0.0,96.0,48.97959183673469,80.24691358024691,01J1SWG5W18GTVXPT379VCB63X
71.00591715976333,97.95918367346938,98.22222222222223,99.0,93.75,90.36860879904876,97.95918367346938,98.4375,85.9375,100.0,80.24691358024691,01J1SRRWK4KZ7H9JJ7BNX7DJB2
99.30555555555556,99.8109640831758,94.17360285374554,96.88581314878893,94.33106575963718,97.63313609467455,85.20710059171599,58.13148788927336,100.0,24.888888888888882,99.0,01J1SV38EG0TYZ7YH8YRPQ3Z7Y
58.6734693877551,100.0,99.609375,99.40828402366864,94.17360285374554,94.90114464099896,100.0,83.04498269896195,93.75,98.4375,99.77324263038548,01J1SVCHF9XTBH5XHRYZWP3S4J
83.04498269896195,96.69421487603306,96.57064471879286,39.50617283950617,99.40828402366864,94.67455621301775,99.83999999999999,90.73724007561437,30.555555555555546,91.0,96.88581314878893,01J1SQYPJ62646PB9P4CYYDHRV
85.61236623067776,99.83999999999999,99.8109640831758,99.48979591836735,98.29867674858222,94.17360285374554,90.53254437869822,88.88888888888889,99.55555555555556,96.0,93.75,01J1ST83K58Y1FY1SYX8QR2VW9
98.92984542211653,99.40828402366864,99.30555555555556,79.33884297520662,99.30555555555556,91.83673469387756,97.63313609467455,98.76543209876543,53.18559556786704,61.67800453514739,99.0,01J1ST8KPP581K4JJ5D0H268D1
98.56,43.75,78.22222222222221,81.63265306122449,90.73724007561437,78.69822485207101,97.50692520775624,96.0,98.76543209876543,91.0,100.0,01J1SV2ZTS4Y0QXN6HKEE5EF66
80.859375,0.0,82.63888888888889,96.69421487603306,92.56198347107438,94.17360285374554,96.57064471879286,18.999999999999993,91.34948096885813,72.96000000000001,75.0,01J1SYS6EA86NNVTZ8GW7ECYQV
100.0,96.57064471879286,97.22222222222221,81.63265306122449,96.0,97.22222222222221,93.27846364883402,91.0,72.56235827664399,86.77685950413223,77.5623268698061,01J1SR4BN2V07PE6SGTTJZFM3E
72.56235827664399,79.33884297520662,99.30555555555556,99.17355371900827,100.0,98.56,99.8109640831758,70.24793388429754,98.56,99.0,72.56235827664399,01J1ST3K3SQX1G5QH019ZSKE6E
92.56198347107438,96.69421487603306,96.69421487603306,81.63265306122449,96.0,99.77324263038548,94.67455621301775,97.95918367346938,95.06172839506173,86.42659279778393,100.0,01J1SNS7G7CT8V0G06HD4JXXZC
96.0,99.90817263544535,97.95918367346938,81.63265306122449,96.0,99.06347554630594,79.33884297520662,60.9375,39.50617283950617,96.0,84.0,01J1SSDYETW61BKSZTS3SHZBYS
96.57064471879286,79.33884297520662,99.8109640831758,99.40828402366864,97.95918367346938,84.68809073724007,99.77324263038548,98.4375,75.0,91.83673469387756,51.0,01J1SWCMAZ7NK4TPQZFWHBEPV2
95.50045913682277,93.75,98.56,99.55555555555556,99.8109640831758,98.22222222222223,88.88888888888889,99.0,98.76543209876543,95.06172839506173,95.06172839506173,01J1SPYP8N3GHG3D5KQ8YB1NXN
75.0,84.0,82.63888888888889,39.50617283950617,94.67455621301775,99.30555555555556,96.69421487603306,100.0,98.76543209876543,70.24793388429754,69.1358024691358,01J1SPY7JVWGDCT9D72YCEZQGP
97.22222222222221,99.86282578875172,99.89594172736732,99.8109640831758,100.0,99.8109640831758,100.0,99.65397923875432,98.4375,96.88581314878893,98.4375,01J1STVJRGBHEN283PATNAJX8S
98.76543209876543,99.55555555555556,100.0,99.0,99.30555555555556,87.4089490114464,85.20710059171599,64.0,39.50617283950617,15.972222222222232,93.75,01J1SSGE4X8DZRY1MAYS1PZEZA
99.48979591836735,55.55555555555556,97.02734839476813,98.4375,99.86282578875172,62.1301775147929,90.53254437869822,95.06172839506173,17.355371900826455,64.0,64.0,01J1STDQ8PV0950JFZ6A1587TE
100.0,98.29867674858222,96.57064471879286,75.0,99.55555555555556,78.22222222222221,97.63313609467455,64.0,96.88581314878893,95.06172839506173,18.14058956916099,01J1SR3K6Q9C89M29FVB2ZSKWM
87.24489795918367,93.27846364883402,87.04,43.75,92.16,79.33884297520662,99.30555555555556,55.55555555555556,83.04498269896195,79.33884297520662,71.97231833910034,01J1SSDNNE75B5KXYP7FKDYB3D
75.0,75.0,96.0,100.0,93.27846364883402,84.68809073724007,98.29867674858222,99.8109640831758,39.50617283950617,95.06172839506173,58.13148788927336,01J1R5CZ1YZT9P0XTG2GEHM8CN
93.27846364883402,96.0,96.57064471879286,97.95918367346938,85.20710059171599,95.06172839506173,88.88888888888889,99.7229916897507,93.75,67.34693877551021,68.05293005671078,01J1R3W2KDB1E2F7JE8GQB52AE
96.57064471879286,90.36860879904876,99.40828402366864,83.04498269896195,99.48979591836735,88.88888888888889,98.56,64.0,92.56198347107438,91.34948096885813,24.888888888888882,01J1R45WFBCTGQGERDGBRSFA94
97.63313609467455,69.1358024691358,90.73724007561437,99.30555555555556,99.8109640831758,96.0,99.30555555555556,0.0,75.0,51.0,84.0,01J1R939DN6B6C0PCDR34A2GRW
79.33884297520662,99.40828402366864,94.17360285374554,99.40828402366864,99.26530612244898,87.04,99.55555555555556,97.50692520775624,58.13148788927336,77.5623268698061,99.77324263038548,01J1R9BNTKXW973K7DPNK5DN0S
98.56,99.86282578875172,99.88109393579072,100.0,88.88888888888889,86.77685950413223,98.56,66.4819944598338,86.77685950413223,53.18559556786704,91.0,01J1R4VK1EK81CRJQRRRETRX9B
99.17355371900827,99.83999999999999,96.69421487603306,79.33884297520662,99.86282578875172,97.22222222222221,98.92984542211653,94.33106575963718,41.52249134948097,99.65397923875432,34.467120181405896,01J1R6VPC3EWGGJV8ZF94GJG68
97.95918367346938,80.24691358024691,90.53254437869822,0.0,99.86282578875172,93.75,99.77324263038548,100.0,99.77324263038548,93.75,95.27410207939508,01J1R895W01YV6P2SPGDXT7RGB
95.27410207939508,75.0,95.27410207939508,88.88888888888889,98.29867674858222,43.75,97.95918367346938,95.06172839506173,51.0,75.0,88.88888888888889,01J1R9MF8G40TGT9H1RJ4F81MT
88.88888888888889,96.0,96.0,94.17360285374554,55.55555555555556,98.29867674858222,96.0,98.76543209876543,97.50692520775624,95.06172839506173,98.29867674858222,01J1R34Q3CZ74K1T0SCJEV3QCH
79.90487514863258,88.88888888888889,99.17355371900827,99.8109640831758,99.83999999999999,100.0,97.22222222222221,99.0,55.55555555555556,96.0,28.402366863905325,01J1R4SDN425RPYBE2ZDNBVA8Z
79.90487514863258,79.33884297520662,76.58688865764827,91.83673469387756,99.40828402366864,93.75,93.07479224376732,96.88581314878893,97.22222222222221,99.7229916897507,98.76543209876543,01J1R4XDGAQGQ66QWD6A0SN2CD
71.55555555555554,81.63265306122449,99.55555555555556,97.63313609467455,85.61236623067776,100.0,99.40828402366864,82.63888888888889,98.4375,86.42659279778393,99.77324263038548,01J1R37J3PWJSS835J53AJ0KMS
92.56198347107438,99.83999999999999,95.27410207939508,97.22222222222221,99.30555555555556,25.68370986920334,99.77324263038548,99.65397923875432,77.5623268698061,98.4375,86.77685950413223,01J1R3KEFVCYEGVNP79ZKZXQD7
87.04,93.75,98.29867674858222,81.63265306122449,97.70431588613407,68.05293005671078,100.0,99.55555555555556,86.42659279778393,97.95918367346938,88.88888888888889,01J1R44G2HH5FBBJ7YT1VDWYW2
97.95918367346938,97.22222222222221,98.92984542211653,99.8109640831758,97.22222222222221,99.48979591836735,98.76543209876543,46.22222222222223,98.56,64.0,97.95918367346938,01J1R55G6X8VNFF6W11WFEGRK5
81.63265306122449,100.0,97.95918367346938,99.77324263038548,96.57064471879286,97.95918367346938,93.75,78.22222222222221,86.42659279778393,96.69421487603306,60.9375,01J27S3Y3HVN3X25PEWF2HMDZV
99.86282578875172,64.0,75.0,99.77324263038548,97.63313609467455,99.86282578875172,100.0,67.34693877551021,61.67800453514739,0.0,79.33884297520662,01J27SP8B2CWYX06XV5WSK52NY
76.58688865764827,98.76543209876543,97.63313609467455,39.50617283950617,86.42659279778393,99.83999999999999,96.0,91.34948096885813,93.07479224376732,98.4375,98.76543209876543,01J27NEBEXNTNBD5E3QVV6ZDSX
99.83999999999999,94.33106575963718,98.29867674858222,64.0,99.65397923875432,80.64,99.8109640831758,64.0,92.16,82.63888888888889,64.0,01J27NMHM7G3DWNJZE3XTD7X4X
93.75,81.63265306122449,70.24793388429754,69.1358024691358,92.88888888888889,99.30555555555556,98.76543209876543,100.0,91.34948096885813,100.0,85.20710059171599,01J27PFBFH8PHKH5ZQZ6D4EQKR
38.26530612244898,94.33106575963718,91.57127991675338,99.86282578875172,97.02734839476813,98.56,99.7229916897507,96.88581314878893,94.67455621301775,85.9375,97.50692520775624,01J27ME82XWWK6R8HT7TRFYKWV
91.83673469387756,64.0,98.76543209876543,95.40816326530613,99.77324263038548,64.0,80.24691358024691,99.48979591836735,100.0,100.0,98.4375,01J27RMDV51DYM3GT11R3VAMAX
99.17355371900827,99.40828402366864,99.40828402366864,96.57064471879286,100.0,83.40192043895748,95.40816326530613,18.999999999999993,97.95918367346938,39.50617283950617,85.9375,01J27VB6KP5FVMSK8K0P3430ZD
99.83999999999999,93.75,88.88888888888889,94.33106575963718,87.04,92.88888888888889,99.48979591836735,96.88581314878893,41.52249134948097,85.9375,91.83673469387756,01J27RAYN90HHJD0YEGANN6332
88.88888888888889,99.30555555555556,99.8109640831758,48.97959183673469,90.53254437869822,40.828402366863905,79.33884297520662,98.4375,94.33106575963718,93.07479224376732,97.95918367346938,01J27NG4FVF2YQZFDTP8TVBZTG
97.02734839476813,97.63313609467455,92.16,91.83673469387756,95.06172839506173,92.16,100.0,99.7229916897507,78.22222222222221,96.69421487603306,79.33884297520662,01J27R04V9NJHMAR7WYSFQ2K7A
97.63313609467455,82.63888888888889,88.88888888888889,81.63265306122449,99.48979591836735,87.24489795918367,96.0,99.8109640831758,75.0,100.0,24.888888888888882,01J27ME5QCN41A27F7JEN3JYSK
88.88888888888889,97.22222222222221,85.20710059171599,81.63265306122449,98.29867674858222,96.0,95.06172839506173,58.13148788927336,99.77324263038548,71.00591715976333,91.34948096885813,01J27PBKB2E9A248YVTR5KCQ1P
99.40828402366864,69.1358024691358,97.63313609467455,90.53254437869822,99.30555555555556,94.90114464099896,92.16,91.0,96.0,77.5623268698061,97.95918367346938,01J27QTC65X8VFCTK0P1Z38TCZ
96.0,79.33884297520662,98.76543209876543,75.0,93.75,97.39854318418314,95.27410207939508,99.8109640831758,96.69421487603306,100.0,93.07479224376732,01J27RBPVPGCZCZFZ5NWWPBQRR
26.530612244897966,81.63265306122449,99.17355371900827,98.4375,99.55555555555556,88.88888888888889,98.56,97.95918367346938,99.77324263038548,97.22222222222221,99.40828402366864,01J27T12WQG217DGDMRPFYD37N
99.86282578875172,75.0,77.12665406427222,99.88109393579072,98.56,99.55555555555556,98.76543209876543,97.50692520775624,97.22222222222221,100.0,99.65397923875432,01J27NVR2HH37536YV5A9CFW89
53.759999999999984,98.4375,90.36860879904876,0.0,97.70431588613407,98.92984542211653,96.69421487603306,99.7229916897507,67.34693877551021,95.06172839506173,96.88581314878893,01J27Q8QJJQB9AG3RACW05AY9T
77.12665406427222,99.7229916897507,100.0,81.63265306122449,97.95918367346938,90.36860879904876,93.75,93.07479224376732,55.55555555555556,64.0,71.97231833910034,01J27P97PJF0WQD6V4Y2CEM6B9
28.402366863905325,69.1358024691358,98.76543209876543,81.63265306122449,99.0,99.48979591836735,100.0,88.88888888888889,93.07479224376732,85.9375,88.88888888888889,01J27PHPDH5ZFJB1JFBBG6YQ45
100.0,86.77685950413223,98.56,81.63265306122449,98.76543209876543,77.5623268698061,99.30555555555556,91.0,77.5623268698061,96.0,99.7229916897507,01J27QE37KY250D501MERNFWCR
99.30555555555556,98.29867674858222,100.0,99.30555555555556,100.0,100.0,99.89594172736732,84.0,60.9375,64.0,96.88581314878893,01J27R0AXQ5GAQVWEW9ZE3YVBM
78.22222222222221,88.88888888888889,100.0,48.97959183673469,100.0,97.95918367346938,99.86282578875172,80.24691358024691,41.52249134948097,48.97959183673469,85.9375,01J27MRAE4KJFNXME4X6HSSWR5
84.68809073724007,97.22222222222221,96.57064471879286,96.0,81.63265306122449,93.27846364883402,98.76543209876543,97.95918367346938,22.14532871972319,88.88888888888889,78.22222222222221,01J27N9ANYC42NG53RWQQXAS91
94.67455621301775,100.0,48.97959183673469,97.22222222222221,98.29867674858222,96.0,88.88888888888889,100.0,91.34948096885813,96.0,99.55555555555556,01J27MTN2T9ZZWTC98Y03J86NQ
15.359999999999996,99.30555555555556,88.88888888888889,99.88109393579072,86.42659279778393,96.57064471879286,100.0,60.9375,99.55555555555556,88.88888888888889,94.67455621301775,01J24DHYTA1PVBJZNG4D4DBWG0
99.30555555555556,64.0,80.64,99.40828402366864,99.83999999999999,84.68809073724007,100.0,18.14058956916099,86.42659279778393,19.944598337950136,64.0,01J249A45E79V9Z69VR43W8VT1
79.33884297520662,81.63265306122449,99.89594172736732,83.04498269896195,94.33106575963718,96.57064471879286,98.29867674858222,99.65397923875432,88.88888888888889,99.77324263038548,97.95918367346938,01J249C7WTVVX9P3Q54X1JKNVK
96.88581314878893,84.0,96.69421487603306,98.76543209876543,75.0,93.27846364883402,98.92984542211653,94.67455621301775,96.0,97.22222222222221,100.0,01J249M8G4VDBXY1D92PPCDPG1
86.42659279778393,100.0,99.48979591836735,75.0,96.0,98.56,95.27410207939508,55.55555555555556,77.5623268698061,79.33884297520662,28.402366863905325,01J249PP2PJWMCWPTGFFH5HSMJ
90.73724007561437,48.97959183673469,99.06347554630594,99.83999999999999,87.04,93.75,90.36860879904876,18.14058956916099,100.0,64.0,59.50413223140496,01J26REZB1AMCX7WCJ8RFZYCNF
98.29867674858222,86.42659279778393,96.0,52.071005917159766,98.76543209876543,94.90114464099896,99.8109640831758,100.0,33.05785123966941,93.27846364883402,58.13148788927336,01J26S7TSMGHXDQVYFS77XR8PV
91.34948096885813,100.0,97.02734839476813,100.0,97.95918367346938,93.27846364883402,83.40192043895748,98.76543209876543,22.14532871972319,98.29867674858222,0.0,01J26PT67T718XXD4RRY2H0ZR0
78.69822485207101,98.29867674858222,91.83673469387756,81.63265306122449,92.56198347107438,99.17355371900827,97.63313609467455,24.888888888888882,71.97231833910034,93.07479224376732,99.40828402366864,01J26QR1B6KA9HKXCP26AZJXDW
100.0,97.22222222222221,99.8109640831758,98.76543209876543,99.89594172736732,92.16,91.83673469387756,99.7229916897507,99.0,85.9375,91.34948096885813,01J26RERYZABA6X3G744RZFV7Y
92.16,94.17360285374554,99.8109640831758,75.0,93.75,88.88888888888889,98.56,83.04498269896195,99.65397923875432,96.69421487603306,60.9375,01J26RX2F4GWCD4BX3RHF14Z7J
